lead_id,company_size,industry,annual_revenue_musd,employee_count,job_title,website_visits_30d,email_opens_30d,email_clicks_30d,demo_requested,days_since_last_activity,deal_stage,lead_source,region,historical_purchase_count,months_since_first_contact,true_conversion_prob,converted,CLV_usd
L104104,Small,Software,18.03,152,Director,6,3,0,0,56,MQL,Website,India,0,35,0.01388234021894737,0,14192.15
L104105,Medium,Healthcare,2.55,137,VP,2,3,1,0,143,Opportunity,Cold Email,North America,0,36,0.0,0,6477.88
L104106,Large,Retail,22.08,160,CxO,6,2,1,0,83,Closed Won,Website,APAC,0,14,0.05725250370255435,0,15358.53
L104107,Small,Healthcare,25.84,150,Analyst,9,2,0,0,137,Lead,Website,North America,0,41,0.0,0,13064.7
L104108,Large,Retail,92.54,146,Director,8,3,1,0,22,Lead,Cold Email,North America,0,32,0.15885604137137327,1,102572.49
L104109,Medium,Retail,30.73,150,VP,5,3,0,0,177,SQL,LinkedIn,North America,1,23,0.0,0,28626.75
L104110,Medium,Education,8.16,154,Director,9,6,0,0,71,Closed Lost,Partner,North America,0,26,0.04959260369324248,0,5670.54
L104111,Medium,Retail,2.63,131,Manager,6,2,0,0,3,Closed Lost,Cold Email,LATAM,0,32,0.11745816659881377,0,2421.75
L104112,Small,Manufacturing,20.37,152,Director,3,4,0,0,71,Opportunity,Referral,LATAM,0,5,0.0,0,8368.65
L104113,Small,Energy,8.78,170,Engineer,8,0,0,0,119,Opportunity,Event,LATAM,0,33,0.0,0,4354.65
L104114,Medium,Finance,17.02,135,VP,3,1,0,0,150,MQL,LinkedIn,North America,0,49,0.0,0,10417.93
L104115,Small,Healthcare,5.93,148,Director,3,8,0,0,33,Closed Lost,LinkedIn,APAC,0,8,0.0,0,6943.76
L104116,Large,Finance,10.25,125,CxO,6,5,0,0,53,SQL,Event,India,1,27,0.2074082500754847,0,21722.78
L104117,Small,Energy,2.23,135,Manager,6,4,0,0,13,Closed Lost,LinkedIn,APAC,0,12,0.06313445511376464,0,5290.08
L104118,Small,Software,4.28,143,Manager,3,1,0,1,3,Lead,LinkedIn,North America,0,34,0.14067819236118184,0,2867.97
L104119,Medium,Energy,3.72,133,Owner,3,3,0,0,81,Closed Won,Partner,EMEA,0,42,0.036777388845702884,0,6280.59
L104120,Small,Healthcare,29.16,143,Director,7,2,1,0,45,Closed Lost,LinkedIn,LATAM,0,33,0.004082280221511941,0,11631.43
L104121,Medium,Finance,5.33,145,Engineer,4,0,0,0,36,Opportunity,Cold Email,APAC,1,16,0.12972101381786436,0,10616.96
L104122,Medium,Finance,48.32,147,Manager,4,6,0,0,66,Lead,Event,LATAM,0,15,0.0,0,22244.84
L104123,Large,Education,5.38,163,Owner,7,2,0,0,90,Opportunity,Event,APAC,0,31,0.08545973340934385,0,7650.28
L104124,Medium,Education,99.08,166,Director,4,0,0,0,58,Closed Lost,LinkedIn,EMEA,2,18,0.002672406568046355,0,65162.89
L104125,Medium,Energy,1.74,148,Director,8,2,1,0,79,Opportunity,LinkedIn,APAC,0,37,0.020742706240147166,0,5828.55
L104126,Medium,Energy,18.62,145,Manager,4,6,0,0,54,Closed Won,Website,LATAM,0,54,0.034066027908923865,0,11394.77
L104127,Large,Software,12.66,178,Director,6,2,0,0,163,Closed Won,Cold Email,EMEA,0,24,0.040680815034406126,0,15354.97
L104128,Small,Retail,3.63,147,Director,2,1,1,0,22,Closed Won,Website,LATAM,1,49,0.10066730966537063,0,302.09
L104129,Small,Healthcare,7.02,156,Analyst,6,2,0,0,31,MQL,Referral,India,0,44,0.04494461391347325,0,1151.58
L104130,Small,Education,9.38,145,CxO,6,2,0,0,175,Closed Won,Referral,North America,2,1,0.0,0,8856.5
L104131,Small,Healthcare,15.64,144,Director,4,7,0,1,122,Closed Lost,Referral,India,1,0,0.04632956061726644,0,12331.62
L104132,Medium,Software,4.78,157,Analyst,7,5,0,0,38,Closed Won,Partner,North America,1,54,0.17469116799557183,0,11460.58
L104133,Medium,Education,18.64,139,Analyst,2,1,1,0,138,Closed Lost,Cold Email,North America,2,41,0.0,0,23354.94
L104134,Medium,Education,13.73,158,Director,6,4,0,0,60,Closed Won,Partner,India,1,50,0.12845522973744453,0,15256.61
L104135,Small,Retail,26.55,152,Engineer,6,6,0,0,130,Closed Won,Referral,EMEA,0,39,0.0730204507253597,0,14322.43
L104136,Medium,Healthcare,5.14,149,Manager,8,2,0,0,142,SQL,LinkedIn,North America,0,41,0.009856740425515254,0,7729.41
L104137,Small,Healthcare,8.09,170,Analyst,3,3,1,0,121,Closed Lost,Partner,APAC,0,3,0.0,0,2949.7
L104138,Medium,Healthcare,51.53,162,Analyst,4,4,1,0,7,Closed Lost,Event,India,0,3,0.08218959984084583,0,25845.62
L104139,Medium,Retail,4.92,143,Owner,4,2,1,0,89,MQL,Partner,APAC,1,14,0.07008215349655515,0,10213.7
L104140,Small,Education,3.03,140,Engineer,5,3,0,0,83,Opportunity,Cold Email,EMEA,0,23,0.08037445593109527,0,787.97
L104141,Small,Software,6.48,159,VP,2,3,1,0,172,MQL,Website,EMEA,0,43,0.0,0,0.0
L104142,Small,Healthcare,2.06,123,Engineer,0,2,0,0,49,MQL,Cold Email,India,1,50,0.0,0,1355.88
L104143,Large,Finance,64.9,152,Owner,3,4,0,0,65,MQL,Website,APAC,0,57,0.041823796688435076,0,37498.39
L104144,Large,Retail,9.18,153,VP,5,2,0,0,32,Closed Won,LinkedIn,LATAM,0,34,0.12166189829103047,0,5107.52
L104145,Medium,Manufacturing,9.27,132,VP,5,2,0,0,176,MQL,Partner,North America,1,59,0.0,0,14332.24
L104146,Small,Software,25.6,163,Engineer,10,6,0,0,144,SQL,Partner,LATAM,1,21,0.0,0,11901.2
L104147,Small,Finance,5.9,160,CxO,7,2,0,0,40,Opportunity,Cold Email,LATAM,0,4,0.13377445634246274,0,2445.84
L104148,Medium,Healthcare,9.82,163,Engineer,5,1,1,0,18,MQL,LinkedIn,India,1,11,0.06942818081342651,0,10068.63
L104149,Medium,Manufacturing,5.74,158,Analyst,3,4,0,0,10,Opportunity,Website,LATAM,2,29,0.14556266393197748,0,11254.28
L104150,Small,Software,2.11,159,Manager,8,1,0,0,59,Lead,Referral,LATAM,0,0,0.0365866166221502,0,0.0
L104151,Small,Retail,12.82,136,Engineer,1,1,0,0,20,Lead,LinkedIn,North America,0,20,0.02600489568439328,0,8680.31
L104152,Medium,Manufacturing,33.98,139,CxO,10,2,1,0,171,MQL,Referral,EMEA,1,35,0.0,0,25940.95
L104153,Small,Education,13.19,150,Engineer,1,6,1,0,90,SQL,Partner,North America,0,25,0.0,0,6533.96
L104154,Small,Energy,30.56,167,CxO,4,3,1,0,150,Lead,Partner,North America,1,26,0.0,0,17947.1
L104155,Small,Manufacturing,4.07,147,Manager,6,1,0,0,78,Lead,LinkedIn,India,0,4,0.0,0,4122.01
L104156,Medium,Energy,5.73,133,Director,5,4,0,0,85,SQL,LinkedIn,EMEA,0,1,0.06314975398520725,0,8422.43
L104157,Large,Finance,3.34,135,CxO,7,5,0,0,12,Closed Won,LinkedIn,APAC,0,2,0.24032237460022018,0,7300.25
L104158,Large,Software,17.58,127,CxO,8,3,0,0,173,MQL,Event,APAC,0,59,0.0,0,16839.37
L104159,Medium,Finance,8.87,153,Analyst,3,7,0,0,52,Closed Lost,Partner,LATAM,0,14,0.058278924928276556,0,4522.36
L104160,Medium,Finance,8.54,144,CxO,5,2,1,0,10,Lead,LinkedIn,India,0,1,0.03083608053931247,0,7034.77
L104161,Small,Healthcare,23.78,159,Manager,8,3,0,0,80,SQL,Partner,EMEA,0,4,0.021019259364910746,0,11375.12
L104162,Medium,Retail,7.59,143,VP,7,1,2,0,142,Lead,Event,India,2,54,0.0,0,9887.21
L104163,Small,Manufacturing,35.86,146,CxO,9,4,0,0,167,Opportunity,Event,EMEA,0,48,0.0,0,20429.29
L104164,Medium,Software,15.42,137,Owner,2,2,0,0,97,Lead,Cold Email,EMEA,0,45,0.0,0,12241.98
L104165,Small,Education,8.45,153,Manager,8,1,0,0,142,Closed Lost,LinkedIn,North America,0,52,0.0,0,6422.23
L104166,Small,Retail,2.58,154,Analyst,3,4,0,0,12,Opportunity,Partner,EMEA,1,42,0.07494965229063233,0,4433.83
L104167,Small,Retail,23.65,143,Owner,4,7,1,0,156,Closed Lost,Referral,EMEA,0,39,0.0,0,15453.08
L104168,Small,Software,16.17,143,Analyst,2,4,1,0,164,Closed Won,Partner,APAC,0,43,0.0,0,12625.9
L104169,Small,Retail,16.96,153,Director,7,2,0,0,110,SQL,Partner,LATAM,0,20,0.006210460450795447,0,7887.83
L104170,Small,Healthcare,17.51,140,CxO,2,2,1,0,47,Closed Won,LinkedIn,APAC,0,31,0.047135144293933506,0,11025.85
L104171,Large,Retail,7.18,139,VP,4,4,1,1,41,Opportunity,Website,North America,0,17,0.1617677903717567,0,14320.55
L104172,Small,Healthcare,10.47,144,Manager,4,2,1,1,9,Lead,Website,North America,0,29,0.10260229142054748,0,9380.97
L104173,Medium,Manufacturing,7.7,136,Director,4,4,0,1,143,Closed Won,Cold Email,India,0,3,0.060926097886354294,0,5478.08
L104174,Large,Manufacturing,42.52,138,VP,6,2,0,0,176,Opportunity,Referral,North America,1,25,0.010703628077156281,0,47158.69
L104175,Large,Finance,9.25,138,Director,8,3,0,0,103,Closed Won,Website,LATAM,1,39,0.05385989841171973,0,17983.96
L104176,Medium,Healthcare,6.56,153,VP,1,4,0,0,92,Closed Lost,LinkedIn,EMEA,0,32,0.0,0,7490.94
L104177,Large,Education,45.55,127,Engineer,2,5,0,0,81,Opportunity,LinkedIn,APAC,1,36,0.06064204550029319,0,43662.52
L104178,Small,Manufacturing,40.85,137,Engineer,2,0,1,0,99,Lead,Referral,India,0,7,0.0,0,18146.95
L104179,Small,Retail,15.43,151,Engineer,1,2,0,0,98,Closed Won,Event,North America,0,7,0.0,0,10881.42
L104180,Small,Software,10.7,128,Director,4,1,0,0,115,SQL,Partner,North America,0,57,0.05865685460919634,0,3566.37
L104181,Medium,Software,8.33,140,Engineer,8,2,1,0,88,Closed Won,Cold Email,LATAM,3,41,0.09539494766020497,0,15764.78
L104182,Medium,Energy,11.66,162,Manager,2,3,0,1,91,Opportunity,Referral,APAC,0,31,0.10065073868935437,0,7156.87
L104183,Small,Healthcare,5.08,145,Manager,2,1,1,0,118,MQL,LinkedIn,India,0,41,0.0,0,3394.53
L104184,Small,Education,19.75,161,Engineer,5,1,0,0,100,Lead,Website,APAC,0,24,0.0,0,10410.54
L104185,Medium,Finance,63.59,154,VP,3,4,1,0,170,Closed Won,Partner,APAC,0,6,0.0,0,35644.2
L104186,Small,Retail,21.38,145,VP,4,1,0,0,46,Opportunity,Partner,India,1,16,0.06908048770184341,0,14808.74
L104187,Medium,Healthcare,4.04,157,Director,6,1,1,0,18,SQL,Partner,North America,1,53,0.17065394750880256,0,12786.93
L104188,Medium,Energy,19.2,146,VP,7,4,0,0,144,Lead,LinkedIn,LATAM,1,38,0.0,0,15270.39
L104189,Medium,Software,14.8,146,Owner,7,6,0,0,85,Closed Lost,Cold Email,LATAM,1,36,0.08918884684413125,0,15851.92
L104190,Medium,Healthcare,19.04,154,Owner,2,4,0,0,153,Lead,Event,LATAM,0,1,0.0,0,10368.49
L104191,Large,Retail,5.37,118,Owner,7,5,1,0,78,SQL,Partner,India,0,27,0.10090686197956081,0,8729.26
L104192,Medium,Education,12.22,141,CxO,2,1,0,0,156,SQL,Partner,APAC,0,15,0.0,0,6664.6
L104193,Medium,Education,29.46,143,VP,3,4,1,0,70,Opportunity,Partner,LATAM,0,31,0.0434485428426051,0,18295.23
L104194,Medium,Manufacturing,4.18,158,Manager,4,3,1,0,81,Closed Won,Event,LATAM,1,35,0.07754968160878101,0,7303.97
L104195,Small,Retail,7.77,152,Analyst,1,3,0,0,113,Lead,Website,APAC,0,20,0.0,0,7856.68
L104196,Small,Energy,9.14,169,VP,3,3,2,0,119,MQL,LinkedIn,North America,1,51,0.0,0,9111.9
L104197,Small,Manufacturing,33.06,168,Owner,9,4,0,0,135,SQL,Referral,North America,2,36,0.03785544723410324,0,20574.69
L104198,Small,Manufacturing,38.38,173,Director,0,3,1,0,51,SQL,Partner,LATAM,0,44,0.0,0,19406.36
L104199,Medium,Manufacturing,1.79,156,VP,2,2,1,0,122,Lead,Partner,APAC,0,50,0.0,0,6770.95
L104200,Large,Healthcare,33.03,149,Owner,6,3,0,0,60,Closed Lost,Website,North America,0,28,0.03699675912324103,0,32286.41
L104201,Small,Energy,39.6,144,Director,3,5,2,0,102,SQL,Event,EMEA,0,6,0.0,0,22462.32
L104202,Small,Software,37.14,130,CxO,5,0,0,0,167,SQL,LinkedIn,EMEA,1,28,0.0,0,16450.0
L104203,Large,Education,7.17,137,Engineer,6,0,1,0,152,Closed Won,LinkedIn,India,0,24,0.0,0,10614.04
L104204,Small,Healthcare,9.68,150,CxO,2,2,1,0,77,Opportunity,Event,India,2,18,0.02342636469629797,0,11676.81
L104205,Medium,Software,2.54,185,Manager,6,4,1,0,97,Opportunity,Referral,LATAM,0,57,0.0823562938414065,0,3984.59
L104206,Medium,Education,1.5,138,Analyst,7,6,0,0,9,SQL,Event,APAC,1,23,0.13671089512588175,0,14483.88
L104207,Medium,Energy,8.49,144,CxO,8,4,0,1,79,Closed Lost,Event,India,0,3,0.11019897324675511,1,16169.4
L104208,Small,Energy,13.15,150,CxO,5,0,0,0,51,MQL,Website,APAC,1,14,0.03001494161921254,0,9986.25
L104209,Small,Retail,14.54,123,Manager,5,2,0,0,28,Closed Lost,Website,EMEA,0,20,0.047605201655637086,0,3332.47
L104210,Small,Education,27.69,163,Manager,8,1,0,0,178,SQL,Website,APAC,0,21,0.0,0,14569.43
L104211,Medium,Education,260.12,148,Engineer,8,5,1,0,69,MQL,Referral,LATAM,1,52,0.03379306429679801,0,133542.08
L104212,Medium,Energy,8.2,158,Engineer,8,4,1,0,135,MQL,Event,North America,0,22,0.0,0,6740.34
L104213,Small,Education,4.24,163,VP,5,3,0,0,21,MQL,Website,India,0,17,0.04706097505479252,0,5435.94
L104214,Medium,Finance,21.03,127,Director,5,2,0,0,171,MQL,Cold Email,APAC,1,38,0.0,0,19541.51
L104215,Large,Retail,15.21,165,Manager,5,3,0,0,121,Lead,LinkedIn,LATAM,0,46,0.0,0,13362.53
L104216,Small,Healthcare,6.86,153,CxO,5,1,0,0,112,SQL,Partner,APAC,1,52,0.04544514628929939,0,6437.57
L104217,Medium,Healthcare,30.29,149,CxO,5,4,0,1,36,Closed Lost,Cold Email,LATAM,0,40,0.12452686010794775,0,16862.82
L104218,Medium,Software,5.41,144,Engineer,7,1,0,0,107,Lead,Referral,LATAM,0,43,0.0,0,5839.75
L104219,Small,Healthcare,10.71,142,Director,6,4,0,0,130,MQL,Event,India,0,6,0.0,0,5920.43
L104220,Small,Manufacturing,11.35,158,Owner,2,3,0,0,172,Closed Won,Event,North America,1,44,0.0,0,10648.66
L104221,Medium,Education,4.72,155,Manager,2,7,0,0,89,Opportunity,Partner,APAC,0,38,0.0,0,4605.31
L104222,Large,Healthcare,2.2,149,Engineer,2,2,0,0,104,SQL,Referral,EMEA,0,50,0.034711224921216394,0,10177.23
L104223,Large,Software,15.16,147,Owner,4,3,1,0,162,SQL,LinkedIn,India,3,21,0.0,0,46883.35
L104224,Medium,Software,47.88,148,Director,4,5,1,0,37,Lead,Referral,India,2,45,0.05403228935900237,0,34795.96
L104225,Medium,Manufacturing,31.85,154,Manager,5,3,0,0,83,MQL,Cold Email,India,0,42,0.08532446525716063,0,14581.59
L104226,Small,Software,34.05,161,CxO,11,2,0,0,123,MQL,Referral,APAC,0,9,0.05456822105727646,0,13963.12
L104227,Medium,Energy,5.48,148,CxO,5,1,0,0,40,Closed Lost,Event,India,1,29,0.0664269461790644,1,20838.76
L104228,Medium,Finance,15.09,158,Engineer,6,1,0,0,77,Lead,Event,India,0,5,0.08574855520372908,0,10043.03
L104229,Small,Energy,2.93,148,Director,3,2,1,0,15,Closed Lost,Event,India,1,34,0.07575776902628803,0,3051.05
L104230,Medium,Education,14.42,148,CxO,4,3,1,0,49,SQL,Event,India,0,57,0.09371701429498953,0,7270.44
L104231,Medium,Education,48.85,142,Owner,7,0,0,0,163,Lead,Cold Email,North America,2,28,0.0,0,43488.08
L104232,Small,Education,50.39,151,Director,7,6,1,0,46,Opportunity,Event,APAC,0,58,0.15888538775765426,0,24384.36
L104233,Large,Retail,92.8,163,Engineer,4,0,0,0,122,SQL,Event,LATAM,0,48,0.0782089359032202,0,49964.85
L104234,Small,Healthcare,32.76,148,Owner,6,1,1,0,81,MQL,Partner,EMEA,0,25,0.0,0,15960.27
L104235,Small,Finance,19.6,139,Owner,5,5,0,0,10,Closed Lost,Cold Email,LATAM,1,10,0.13888819773206607,0,8926.55
L104236,Small,Healthcare,29.22,168,VP,4,2,0,0,142,Closed Lost,Cold Email,India,2,3,0.0,0,19762.76
L104237,Medium,Finance,24.06,134,Director,1,2,0,0,173,Closed Won,Referral,APAC,0,8,0.0,0,14452.62
L104238,Medium,Healthcare,5.43,148,Analyst,6,2,0,0,123,Closed Lost,Referral,EMEA,0,8,0.019518471670254493,0,5709.91
L104239,Small,Manufacturing,2.68,154,Director,4,3,1,0,65,Closed Lost,Website,LATAM,0,25,0.0,0,0.0
L104240,Medium,Energy,29.45,168,Engineer,4,7,1,0,138,Closed Won,Event,APAC,0,2,0.0,0,18267.53
L104241,Small,Software,98.82,145,Analyst,6,4,1,0,103,SQL,Event,India,0,27,0.08087511567400563,1,53084.6
L104242,Medium,Software,30.69,149,VP,3,3,0,0,32,SQL,Partner,India,0,39,0.05789756004780439,0,17712.6
L104243,Medium,Energy,1.84,132,CxO,2,2,0,1,121,MQL,LinkedIn,India,0,34,0.022984782443903087,0,879.51
L104244,Small,Manufacturing,7.25,159,Manager,4,1,0,0,11,Closed Won,Cold Email,EMEA,0,42,0.1267051484781824,0,6576.14
L104245,Large,Finance,10.01,133,Engineer,8,1,2,0,131,Lead,Cold Email,EMEA,1,18,0.0,0,29350.92
L104246,Small,Energy,1.9,156,Manager,7,3,0,0,178,Lead,Partner,India,0,25,0.0,0,1731.58
L104247,Small,Retail,3.07,169,VP,7,10,1,0,83,Lead,Cold Email,EMEA,0,21,0.0,0,4001.43
L104248,Medium,Finance,11.74,144,Analyst,3,2,0,0,100,Lead,LinkedIn,LATAM,0,37,0.0,0,4886.78
L104249,Large,Software,15.83,148,VP,0,2,0,1,2,Closed Lost,Partner,North America,0,41,0.08868816991476111,0,20923.18
L104250,Small,Retail,4.54,153,Director,5,3,1,0,60,Closed Won,LinkedIn,APAC,1,33,0.08120486428045673,0,4789.57
L104251,Small,Healthcare,2.94,143,Manager,6,2,1,0,42,Closed Won,Event,North America,0,38,0.13195302479104234,0,0.0
L104252,Small,Retail,40.18,162,Manager,5,0,0,0,1,MQL,Event,North America,1,22,0.11843244823980319,0,19758.46
L104253,Medium,Finance,8.31,140,VP,7,8,0,0,71,SQL,Partner,APAC,0,18,0.16321358604306144,1,21684.35
L104254,Small,Manufacturing,9.59,147,Analyst,6,3,0,0,46,Closed Won,Event,LATAM,0,26,0.050551977973039904,0,7016.93
L104255,Medium,Healthcare,7.05,158,Manager,6,3,2,0,87,Closed Won,Referral,EMEA,0,43,0.11759333536165537,0,8582.94
L104256,Large,Finance,5.63,144,Owner,9,4,0,0,18,SQL,Referral,North America,0,6,0.16537290179463346,0,11943.37
L104257,Medium,Healthcare,44.83,139,CxO,7,3,0,0,0,Opportunity,Website,North America,0,31,0.09722649094368864,0,23027.19
L104258,Small,Retail,5.05,146,VP,7,2,0,0,139,Closed Lost,Partner,LATAM,1,54,0.0,0,4720.98
L104259,Small,Software,14.58,134,Director,2,2,0,0,42,Lead,Cold Email,LATAM,1,8,0.007349490849929594,0,10993.25
L104260,Small,Finance,12.29,159,Director,6,3,0,0,54,Closed Lost,Cold Email,India,1,32,0.06835497894109471,0,6709.41
L104261,Large,Manufacturing,1.74,141,Director,7,4,0,0,168,Closed Won,Website,India,0,2,0.048377459645888854,0,4792.64
L104262,Small,Energy,15.5,140,Manager,4,1,0,0,101,Closed Won,Referral,LATAM,0,8,0.013801843382266303,0,10830.46
L104263,Small,Retail,2.6,165,VP,10,3,0,0,61,Closed Lost,Partner,North America,1,26,0.07518187997345532,0,4811.7
L104264,Medium,Finance,23.0,129,Director,7,2,0,0,109,Lead,Website,APAC,0,31,0.003928490709845021,0,13018.04
L104265,Small,Manufacturing,3.72,162,VP,4,4,0,0,56,Closed Won,Referral,North America,0,12,0.09745184504684232,1,8082.82
L104266,Medium,Finance,20.53,156,Manager,9,3,0,0,19,SQL,Partner,India,0,0,0.17093841483600675,0,11386.27
L104267,Small,Retail,7.93,150,CxO,9,3,0,0,13,Closed Won,Event,North America,0,49,0.1470699488587605,0,4819.15
L104268,Large,Finance,6.21,139,CxO,3,5,2,0,164,MQL,Referral,EMEA,0,21,0.0,0,11013.76
L104269,Large,Healthcare,15.04,164,CxO,4,2,0,1,106,Closed Won,Partner,EMEA,0,49,0.11683931981377368,0,17469.33
L104270,Medium,Retail,2.8,142,Manager,7,4,0,0,71,Lead,Referral,EMEA,0,1,0.04069337368410113,0,4853.73
L104271,Large,Finance,11.37,166,Director,5,1,3,0,116,SQL,Referral,LATAM,1,52,0.04574548766012207,0,21840.14
L104272,Small,Energy,26.64,141,Manager,7,4,0,0,4,Closed Won,Website,North America,0,25,0.1018881519948095,0,12947.17
L104273,Medium,Software,34.56,158,VP,7,2,1,0,170,Closed Lost,Event,APAC,1,12,0.0,0,26759.41
L104274,Medium,Finance,7.67,158,CxO,2,2,0,0,83,Opportunity,LinkedIn,India,0,7,0.03248342394969197,0,5875.04
L104275,Medium,Healthcare,8.88,161,VP,3,2,0,1,70,SQL,LinkedIn,LATAM,0,50,0.15994260351862577,1,13910.98
L104276,Small,Manufacturing,2.74,153,Manager,2,1,0,0,50,SQL,Partner,LATAM,0,51,0.029264802380112736,0,0.0
L104277,Small,Energy,5.75,154,Engineer,4,3,1,0,40,Closed Lost,Referral,EMEA,0,20,0.02338694098489069,0,4767.63
L104278,Small,Manufacturing,2.56,167,Engineer,1,3,1,0,150,Opportunity,Cold Email,EMEA,0,49,0.0,0,2991.97
L104279,Small,Energy,18.92,168,Owner,3,2,0,0,86,Closed Won,Event,EMEA,0,30,0.0,0,9113.1
L104280,Small,Manufacturing,28.28,148,Manager,4,4,0,0,144,MQL,Referral,India,1,14,0.0,0,16172.78
L104281,Medium,Software,7.74,144,Director,3,5,0,0,168,Closed Lost,Cold Email,EMEA,0,49,0.0,0,4887.39
L104282,Small,Healthcare,4.23,168,Analyst,8,3,0,0,18,Lead,Website,LATAM,1,36,0.1610105090186654,0,4783.91
L104283,Small,Retail,16.58,155,VP,2,3,0,0,28,SQL,Partner,EMEA,0,56,0.07783973049013071,0,11406.7
L104284,Medium,Manufacturing,5.11,146,Manager,6,3,0,0,121,Closed Lost,Event,LATAM,0,57,0.0,0,1972.86
L104285,Medium,Energy,23.85,154,Manager,7,2,1,0,131,MQL,Event,North America,1,8,0.04242862594390685,0,21497.28
L104286,Large,Healthcare,84.39,170,Engineer,5,1,2,0,141,Lead,Partner,India,1,24,0.0,0,63031.44
L104287,Medium,Finance,5.03,153,CxO,3,7,0,0,36,Lead,Referral,North America,0,23,0.0010444441420880066,0,6520.57
L104288,Small,Software,5.8,145,CxO,9,4,1,0,169,Closed Won,Partner,North America,0,47,0.005967147852679424,0,8961.86
L104289,Large,Healthcare,2.83,143,Analyst,8,1,1,0,3,Closed Lost,Partner,APAC,0,51,0.16402966659665277,0,11264.22
L104290,Medium,Healthcare,14.1,142,Director,6,4,1,0,5,MQL,Event,APAC,1,11,0.11622721038001829,0,13160.34
L104291,Small,Retail,13.17,148,Director,3,5,0,0,110,Closed Lost,Referral,EMEA,1,54,0.0,0,7779.38
L104292,Medium,Healthcare,9.29,168,Analyst,0,5,0,0,10,SQL,Partner,EMEA,0,45,0.06803823104194925,0,6753.46
L104293,Large,Retail,12.38,153,Director,10,1,0,0,147,SQL,LinkedIn,LATAM,1,35,0.10058834582270999,0,16360.32
L104294,Small,Software,4.29,141,Owner,4,3,0,0,141,Closed Lost,LinkedIn,LATAM,0,15,0.0,0,4138.93
L104295,Small,Software,2.31,170,Owner,2,2,0,1,0,Closed Won,Referral,India,0,37,0.21902071478850857,0,0.0
L104296,Small,Finance,5.7,163,Engineer,4,1,0,1,104,SQL,Website,North America,0,10,0.08393749216720467,0,4545.09
L104297,Small,Retail,1.79,151,Manager,8,3,0,0,101,Closed Lost,LinkedIn,North America,1,53,0.0,0,5377.93
L104298,Small,Retail,5.03,141,Director,1,4,2,0,86,Lead,Event,India,0,36,0.0,0,5928.27
L104299,Medium,Manufacturing,16.61,149,Engineer,3,5,0,0,141,Closed Lost,Event,EMEA,1,32,0.0,0,19847.1
L104300,Small,Manufacturing,12.93,142,Owner,5,3,1,0,70,Closed Won,Website,EMEA,1,5,0.13535637612476908,0,7877.7
L104301,Large,Finance,2.07,127,VP,3,4,1,0,48,Lead,Partner,EMEA,0,49,0.019337219678774095,0,9580.03
L104302,Medium,Software,34.79,134,Manager,3,4,0,0,133,Lead,Website,EMEA,0,42,0.0,0,18299.28
L104303,Medium,Education,10.03,158,Analyst,4,4,1,0,175,Closed Lost,Website,LATAM,0,55,0.0,0,5865.18
L104304,Large,Manufacturing,3.32,173,VP,2,2,0,0,60,Opportunity,Event,EMEA,1,46,0.09226470275307558,0,23704.89
L104305,Small,Healthcare,8.46,165,CxO,3,6,0,0,150,Opportunity,Cold Email,EMEA,1,27,0.0,0,629.1
L104306,Medium,Software,6.8,147,CxO,7,1,1,0,39,Closed Lost,Event,North America,0,28,0.07659621025711648,0,8608.97
L104307,Medium,Education,5.12,144,Manager,5,3,0,0,149,Closed Won,Website,APAC,0,14,0.0,0,5677.91
L104308,Large,Healthcare,27.46,165,Director,5,2,0,0,122,Lead,Event,India,0,6,0.0,0,19710.36
L104309,Medium,Energy,4.03,158,Manager,5,3,0,0,145,Closed Won,Cold Email,India,0,47,0.0,0,6701.13
L104310,Small,Retail,14.65,136,Director,8,2,0,0,160,Opportunity,Website,India,0,34,0.0,0,5100.41
L104311,Large,Software,3.19,150,Analyst,8,3,1,0,122,Closed Won,Event,APAC,0,46,0.09569996218920915,0,12423.15
L104312,Small,Energy,11.74,145,CxO,4,2,2,0,74,MQL,Partner,LATAM,0,21,0.0,0,3494.51
L104313,Large,Finance,15.89,162,Owner,11,5,0,0,6,Closed Won,Website,India,1,31,0.22368595674143535,0,23438.24
L104314,Large,Retail,15.92,118,Owner,3,2,0,0,39,MQL,Cold Email,India,0,41,0.05212746288264927,0,16690.02
L104315,Small,Retail,13.21,130,Manager,7,4,0,0,109,Closed Won,Event,India,1,18,0.1155918801120872,1,15122.43
L104316,Medium,Healthcare,9.59,138,Manager,7,3,2,0,92,MQL,Website,India,0,0,0.0,0,5144.5
